,id,headline,about,url,modified_date,published_date,primary_tag,secondary_tag
73,p5596s,"Giroud, Willian and Barkley fire Chelsea to victory over Watford",First-half goals from Olivier Giroud and Willian and a late strike from Ross Barkley earned Chelsea a 3-0 Premier League victory over struggling Watford on Saturday and a boost to their ambitions for Champions League soccer next season.,https://theage.com.au//sport/soccer/giroud-willian-and-barkley-fire-chelsea-to-victory-over-watford-20200705-p5596s.html,2020-07-05T05:12:53Z,2020-07-05T05:12:53Z,EPL,['Chelsea FC']
74,p558m1,"City honour Liverpool before 4-0 thrashing, Blades cut down Spurs",There was little at stake for Juergen Klopp's Liverpool side but the loss was an emphatic reminder that Manchester City will be desperate to regain their crown.,https://theage.com.au//sport/soccer/city-honour-liverpool-before-4-0-thrashing-blades-cut-down-spurs-20200703-p558m1.html,2020-07-02T21:51:14Z,2020-07-02T21:51:14Z,EPL,"['Liverpool FC', 'Manchester City', 'Tottenham Hotspur']"
75,p5588n,Yarmolenko earns West Ham vital win over Chelsea as Arsenal swamp Norwich,Substitute Andriy Yarmolenko's late strike earned West Ham United a precious 3-2 victory over Chelsea in a topsy-turvy English Premier League derby on Wednesday.,https://theage.com.au//sport/soccer/yarmolenko-earns-west-ham-vital-win-over-chelsea-as-arsenal-swamp-norwich-20200702-p5588n.html,2020-07-01T21:30:47Z,2020-07-01T21:30:47Z,EPL,"['Arsenal FC', 'Chelsea FC']"
76,p556bk,"The sound of no hands clapping: How AFL, NRL and EPL 'fill' empty stadiums","Been to a game lately? No, and neither has anyone else. But that's not what it sounds like thanks to some clever innovation.",https://theage.com.au//culture/tv-and-radio/sound-of-the-crowd-tv-sport-keeps-it-real-with-the-faux-human-league-20200625-p556bk.html,2020-07-04T01:38:07Z,2020-07-01T06:34:00Z,AFL 2020,"['NRL 2020', 'EPL']"
77,p557ua,Rising star Fernandes doubles down as United steamroll Brighton,Manchester Untied remain in contention for a top-four Premier League finish after a double to Bruno Fernandes set up an easy win over Brighton.,https://theage.com.au//sport/soccer/rising-star-fernandes-doubles-down-as-united-steamroll-brighton-20200701-p557ua.html,2020-06-30T22:20:45Z,2020-06-30T21:35:35Z,EPL,['Manchester United']
78,p557hp,Mee heads Burnley up to eighth with win at Palace,Burnley moved up to eighth in the Premier League after a header from captain Ben Mee earned them a 1-0 win at Crystal Palace on Monday.,https://theage.com.au//sport/soccer/mee-heads-burnley-up-to-eighth-with-win-at-palace-20200630-p557hp.html,2020-06-30T03:12:33Z,2020-06-30T03:12:33Z,EPL,[]
79,p5572r,Relegation fears for Watford after Premier League loss to Southampton,"Watford were dealt a major blow in their bid to avoid relegation, going down 3-1- to Southampton on Sunday.",https://theage.com.au//sport/soccer/relegation-fears-for-watford-after-premier-league-loss-to-southampton-20200629-p5572r.html,2020-06-28T17:53:45Z,2020-06-28T17:49:15Z,EPL,[]
80,p556xe,Late extra-time Maguire winner edges United past Norwich,Captain Harry Maguire fired Manchester United into the semi-finals of the FA Cup with a winner deep into extra-time against 10-man Norwich City at Carrow Road on Saturday.,https://theage.com.au//sport/soccer/late-extra-time-maguire-winner-edges-united-past-norwich-20200628-p556xe.html,2020-06-28T00:17:20Z,2020-06-28T00:17:20Z,FA Cup,"['EPL', 'Manchester United']"
81,p556cv,Liverpool take Premier League crown as City crash to Chelsea,Liverpool have won their first Premier League crown and first top-flight success in 30 years after Manchester City lost 2-1 to Chelsea.,https://theage.com.au//sport/soccer/liverpool-take-premier-league-crown-as-city-crash-to-chelsea-20200626-p556cv.html,2020-06-25T22:14:10Z,2020-06-25T21:35:09Z,EPL,['Liverpool FC']
82,p55610,Salah sensational as rampant Liverpool edge closer to EPL title,Liverpool moved one step closer to their first top-flight English league title in 30 years after trouncing Crystal Palace 4-0 at Anfield.,https://theage.com.au//sport/soccer/salah-sensational-as-rampant-liverpool-edge-closer-to-epl-title-20200625-p55610.html,2020-06-25T01:10:33Z,2020-06-25T01:10:33Z,EPL,"['Liverpool FC', 'Manchester United']"
83,p555iv,Spurs fire late against Irons as Schmeichel saves lacklustre Leicester,Tottenham have kept up the pressure on their fellow Champions League hopefuls with a 2-0 win while it was scoreless between Brighton and Leicester.,https://theage.com.au//sport/soccer/spurs-fire-late-against-irons-as-schmeichel-saves-lacklustre-leicester-20200624-p555iv.html,2020-06-23T23:49:38Z,2020-06-23T21:29:18Z,EPL,['Tottenham Hotspur']
84,p5557h,"'We're embarrassed, disappointed, upset': Burnley lash out at 'offensive' banner","Burnley have placed on record their disgust after an ""offensive"" banner with the message 'White Lives Matter Burnley' flew above the stadium during their 5-0 defeat at City.",https://theage.com.au//sport/soccer/we-re-embarrassed-disappointed-upset-burnley-lash-out-at-offensive-banner-20200623-p5557h.html,2020-06-23T01:04:17Z,2020-06-23T01:04:17Z,EPL,['Manchester City']
85,p554s8,"Everton slow Liverpool procession as Chelsea, Newcastle win",Liverpool remain five points away from a drought-breaking Premier League title after arch-rivals Everton held them to a scoreless draw at Goodison Park.,https://theage.com.au//sport/soccer/newcastle-outgun-10-man-sheffield-united-in-an-empty-st-james-park-20200622-p554s8.html,2020-06-21T21:28:01Z,2020-06-21T21:27:59Z,EPL,"['Liverpool FC', 'Chelsea FC']"
86,p554nt,Brighton stun poor Arsenal with vital win,Brighton scored in the fifth minute of injury time as they shocked Arsenal 2-1 to pull away from trouble in the English Premier League.,https://theage.com.au//sport/soccer/brighton-stun-poor-arsenal-with-vital-win-20200621-p554nt.html,2020-06-21T00:57:45Z,2020-06-21T00:57:19Z,EPL,['Arsenal FC']
87,p554is,Pogba magic earns Manchester United a point at Spurs,Paul Pogba hadn't played in six months with his Manchester United future under a cloud but the French World Cup winner was at his best against Tottenham.,https://theage.com.au//sport/soccer/pogba-magic-earns-manchester-united-a-point-at-spurs-20200620-p554is.html,2020-06-20T03:32:53Z,2020-06-20T03:32:53Z,EPL,"['Manchester United', 'Tottenham Hotspur']"
88,p5543l,"Taking the knee is from Game of Thrones, British minister says",Foreign Secretary Dominic Raab wrongly said the practice of taking the knee originated from the cult television show Game of Thrones.,https://theage.com.au//politics/federal/taking-the-knee-is-from-game-of-thrones-british-minister-says-20200618-p5543l.html,2020-06-19T02:13:47Z,2020-06-18T13:16:13Z,Racism,"['Brexit', 'UK politics', 'Boris Johnson', 'EPL', 'Black Lives Matter']"
89,p553qo,"Controversy mars EPL return as Sheffield, Aston Villa draw",Goalkeeper Orjan Nyland carried Oliver Norwood's free kick across the line but a goal was not awarded when the technology failed.,https://theage.com.au//sport/soccer/controversy-mars-epl-return-as-sheffield-aston-villa-draw-20200618-p553qo.html,2020-06-17T21:33:29Z,2020-06-17T21:23:29Z,EPL,[]
90,p552td,Arsenal readies to 'surprise' City in competition restart,In ordinary circumstances Manchester City would have long since relinquished their Premier League crown to Liverpool.,https://theage.com.au//sport/soccer/arsenal-readies-to-surprise-city-in-competition-restart-20200615-p552td.html,2020-06-15T09:58:31Z,2020-06-15T09:58:31Z,EPL,"['Manchester City', 'Liverpool FC', 'Arsenal FC']"
91,p552ro,Watford skipper encourages gay players to speak up,Watford striker Troy Deeney believes gay footballers are worried about shouldering the responsibility of publicly coming out but feels one doing so would lead to others following that lead.,https://theage.com.au//sport/soccer/watford-skipper-encourages-gay-players-to-speak-up-20200615-p552ro.html,2020-06-15T05:24:29Z,2020-06-15T05:24:29Z,EPL,[]
92,p551v2,EPL reveals protocols for season resumption as Reds return in style,"Premier League clubs have unanimously approved the plan at a shareholders' meeting on Thursday, ahead of the league's restart on June 17.",https://theage.com.au//sport/soccer/epl-reveals-protocols-for-season-resumption-as-reds-return-in-style-20200612-p551v2.html,2020-06-11T21:21:40Z,2020-06-11T21:20:43Z,EPL,"['Liverpool FC', 'Coronavirus pandemic']"
93,p5508i,Premier League giants play practice games,"Arsenal hosted second-tier side Charlton at the Emirates Stadium, while Manchester United and Chelsea staged games between their own players.",https://theage.com.au//sport/soccer/premier-league-giants-play-practice-games-20200607-p5508i.html,2020-06-07T01:09:17Z,2020-06-07T01:09:17Z,EPL,['Coronavirus pandemic']
94,p55045,Liverpool could lift title at Anfield after police calls overruled,UK police calls for potentially decisive games to be played at neutral venues was ignored with the season fixture list released.,https://theage.com.au//sport/soccer/liverpool-could-lift-title-at-anfield-after-police-calls-overruled-20200606-p55045.html,2020-06-06T01:58:22Z,2020-06-06T01:58:22Z,EPL,"['Liverpool FC', 'Manchester City']"
95,p54ygb,British grands prix to get green light,"Formula One and Premier League clubs are expected to secure exemptions from UK quarantine rules by June 29 at the latest, with the government looking to expand the list of dispensations to include elite sport.",https://theage.com.au//sport/motorsport/british-grands-prix-to-get-green-light-20200601-p54ygb.html,2020-06-01T07:38:40Z,2020-06-02T01:00:00Z,Coronavirus pandemic,"['Formula 1', 'EPL']"
96,p54y1y,Premier League cleared for June restart,The Premier League has been given government approval to press ahead with its June 17 restart although players will have to stay apart during goal celebrations and disputes.,https://theage.com.au//sport/soccer/premier-league-cleared-for-june-restart-20200531-p54y1y.html,2020-05-31T00:16:21Z,2020-05-31T00:16:21Z,EPL,['Coronavirus pandemic']
97,p54xj1,Premier League to resume on June 17 as Danish fans Zoom into stadiums,Arsenal and Manchester City will do battle on day one as the Premier League resumes after 11 weeks off while in Denmark play is already under way.,https://theage.com.au//sport/soccer/premier-league-to-resume-on-june-17-as-danish-fans-zoom-into-stadiums-20200529-p54xj1.html,2020-05-28T23:38:09Z,2020-05-28T20:56:51Z,EPL,"['Coronavirus pandemic', 'Arsenal FC', 'Manchester City']"
98,p54xcy,Watford striker defends decision to put family before football training,Watford striker Troy Deeney says his family has suffered personal and online abuse after his decision not to return to training last week.,https://theage.com.au//sport/soccer/watford-striker-defends-decision-to-put-family-before-football-training-20200528-p54xcy.html,2020-05-28T05:08:51Z,2020-05-28T05:08:51Z,EPL,[]
99,p54x6b,Players still wary as EPL returns to full-squad training,Twenty clubs have received clearance for players to work together as a squad as restrictions are eased across England.,https://theage.com.au//sport/soccer/players-still-wary-as-epl-returns-to-full-squad-training-20200528-p54x6b.html,2020-05-27T23:17:41Z,2020-05-27T23:17:41Z,EPL,['Coronavirus pandemic']
100,p54wfd,"Who would be relegated if the Premier League ends? Well, it depends","The Premier League is looking at a return, but will this week look at what happens if the season suddenly ends.",https://theage.com.au//sport/soccer/who-would-be-relegated-if-the-premier-league-ends-well-it-depends-20200526-p54wfd.html,2020-05-25T23:54:48Z,2020-05-25T23:54:48Z,EPL,['Analysis']
101,p54w4f,Bournemouth player returns positive virus test,"A Bournemouth player was one of two people working for Premier League clubs who tested positive for COVID-19 following a second batch of testing, the club says.",https://theage.com.au//sport/soccer/bournemouth-player-returns-positive-virus-test-20200525-p54w4f.html,2020-05-25T01:57:46Z,2020-05-25T01:57:46Z,Coronavirus pandemic,"['EPL', 'La Liga']"
102,p54vw6,"Prince William: 'Having children is amazing, but also scary'",The Duke of Cambridge has talked about flood of emotions he felt on becoming a father in a new BBC documentary.,https://theage.com.au//world/europe/prince-william-having-children-is-amazing-but-also-scary-20200524-p54vw6.html,2020-05-24T01:47:53Z,2020-05-24T01:47:53Z,Royal family,"['Prince William', 'EPL', 'BBC', 'Kate Middleton', 'UK', 'Mental health']"
103,p54vuq,Two new COVID-19 cases in Premier League,Two more individuals connected to two unnamed Premier League clubs have tested positive for coronavirus.,https://theage.com.au//sport/soccer/two-new-covid-19-cases-in-premier-league-20200524-p54vuq.html,2020-05-24T00:08:46Z,2020-05-24T00:05:06Z,EPL,['Coronavirus pandemic']
104,p54v4n,Chelsea's Kante won't train over COVID-19 fears,Chelsea midfielder N'Golo Kante was allowed to miss training on Wednesday after expressing concerns over the safety of a return to action amid the coronavirus pandemic.,https://theage.com.au//sport/soccer/chelsea-s-kante-won-t-train-over-covid-19-fears-20200521-p54v4n.html,2020-05-21T02:14:47Z,2020-05-21T02:14:47Z,EPL,"['Chelsea FC', 'Coronavirus pandemic']"
105,p54umy,Six positive COVID-19 cases after English Premier League testing blitz,The novel coronavirus tests were taken on Sunday and Monday ahead of the return to small group training.,https://theage.com.au//sport/soccer/six-positive-covid-19-cases-after-english-premier-league-testing-blitz-20200520-p54umy.html,2020-05-20T01:05:39Z,2020-05-20T00:08:15Z,EPL,['Coronavirus pandemic']
106,p54tp4,Jedinak still has 'desire to play' amid Macarthur FC interest,"The former Socceroos captain hasn't played a competitive fixture since September 2018, but nor has he officially hung up his boots.",https://theage.com.au//sport/soccer/jedinak-still-has-desire-to-play-amid-macarthur-fc-interest-20200517-p54tp4.html,2020-05-19T05:25:32Z,2020-05-19T05:30:00Z,Socceroos,"['EPL', 'A-League', 'Macarthur FC']"
107,p54uaa,EPL plans presentation if Liverpool win,Premier League boss Richard Masters hopes Liverpool can have a trophy presentation if they complete their march to their first title in 30 years.,https://theage.com.au//sport/soccer/epl-plans-presentation-if-liverpool-win-20200519-p54uaa.html,2020-05-19T00:23:57Z,2020-05-19T00:23:57Z,EPL,['Liverpool FC']
108,p54u9y,"English Premier League may use CGI fans, canned crowd noise in restart",The football league voted on Monday to allow teams to return to non-contact training in small groups.,https://theage.com.au//technology/english-premier-league-may-use-cgi-fans-canned-crowd-noise-in-restart-20200519-p54u9y.html,2020-05-19T09:21:53Z,2020-05-19T00:22:30Z,Coronavirus pandemic,['EPL']
109,p54tz1,Premier League players will return to train in 'sterile bubbles',"Premier League players are due to report back to work this week with their club's training grounds transformed into ""sterile bubbles"".",https://theage.com.au//sport/soccer/premier-league-players-will-return-to-train-in-sterile-bubbles-20200518-p54tz1.html,2020-05-18T03:32:44Z,2020-05-18T03:32:44Z,EPL,"['Serie A', 'Coronavirus pandemic']"
